"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Romanian Deadlift (Barbell)",,"",1,"normal",50,8,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Romanian Deadlift (Barbell)",,"",2,"normal",50,8,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Lunge (Dumbbell)",,"",0,"normal",12,16,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Lunge (Dumbbell)",,"",1,"normal",16,16,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Lunge (Dumbbell)",,"",2,"normal",20,16,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Standing Calf Raise (Machine)",,"",0,"normal",10,18,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Standing Calf Raise (Machine)",,"",1,"normal",10,18,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Standing Calf Raise (Machine)",,"",2,"normal",10,18,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bench Press (Barbell)",,"",0,"normal",50,6,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bench Press (Barbell)",,"",1,"normal",50,6,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bench Press (Barbell)",,"",2,"normal",50,6,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bent Over Row (Barbell)",,"",0,"normal",50,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bent Over Row (Barbell)",,"",1,"normal",50,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bent Over Row (Barbell)",,"",2,"normal",50,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Bent Over Row (Barbell)",,"",3,"normal",50,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Pull Up (Assisted)",,"",0,"normal",23,5,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Pull Up (Assisted)",,"",1,"normal",27,5,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Pull Up (Assisted)",,"",2,"normal",32,6,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Standing Military Press (Barbell)",,"",0,"normal",15,12,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Standing Military Press (Barbell)",,"",1,"normal",20,12,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Standing Military Press (Barbell)",,"",2,"normal",20,12,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","EZ Bar Biceps Curl",0,"",0,"normal",20,10,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","EZ Bar Biceps Curl",0,"",1,"normal",20,10,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","EZ Bar Biceps Curl",0,"",2,"normal",15,12,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Triceps Dip (Assisted)",0,"",0,"normal",23,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Triceps Dip (Assisted)",0,"",1,"normal",23,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Triceps Dip (Assisted)",0,"",2,"normal",23,8,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Russian Twist (Weighted)",1,"",0,"normal",10,20,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Russian Twist (Weighted)",1,"",1,"normal",10,20,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Russian Twist (Weighted)",1,"",2,"normal",10,20,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Plank Pushup",1,"Plank Shoulder Taps",0,"normal",,24,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Plank Pushup",1,"Plank Shoulder Taps",1,"normal",,24,,,
"Day 2 R3: Upper Body Strength + Core Stability","8 Aug 2025, 20:42","8 Aug 2025, 21:53","","Plank Pushup",1,"Plank Shoulder Taps",2,"normal",,24,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Squat (Machine)",,"",0,"normal",70,10,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Squat (Machine)",,"",1,"normal",80,10,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Squat (Machine)",,"",2,"normal",90,10,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Squat (Machine)",,"",3,"normal",100,8,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Deadlift (Barbell)",,"",0,"normal",40,10,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Deadlift (Barbell)",,"",1,"normal",50,10,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Deadlift (Barbell)",,"",2,"normal",55,10,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Lunge (Dumbbell)",,"",0,"normal",8,16,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Lunge (Dumbbell)",,"",1,"normal",12,16,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Lunge (Dumbbell)",,"",2,"normal",16,16,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Standing Calf Raise (Machine)",,"",0,"normal",10,18,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Standing Calf Raise (Machine)",,"",1,"normal",11.25,18,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Standing Calf Raise (Machine)",,"",2,"normal",11.25,18,,,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Plank",,"",0,"normal",,,,60,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Plank",,"",1,"normal",,,,60,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Plank",,"",2,"normal",,,,60,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Side Plank",,"",0,"normal",,,,60,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Side Plank",,"",1,"normal",,,,60,
"Day 1 - R3: Lower Body Strength + Core Stability","7 Aug 2025, 20:19","7 Aug 2025, 21:49","","Side Plank",,"",2,"normal",,,,60,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Incline Bench Press (Dumbbell)",1,"",0,"normal",32,10,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Incline Bench Press (Dumbbell)",1,"",1,"normal",36,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Incline Bench Press (Dumbbell)",1,"",2,"normal",40,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Incline Bench Press (Dumbbell)",1,"",3,"normal",40,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pullover (Dumbbell)",1,"",0,"normal",10,10,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pullover (Dumbbell)",1,"",1,"normal",8,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pullover (Dumbbell)",1,"",2,"normal",8,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pullover (Dumbbell)",1,"",3,"normal",8,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Standing Military Press (Barbell)",2,"",0,"normal",15,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Standing Military Press (Barbell)",2,"",1,"normal",15,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Standing Military Press (Barbell)",2,"",2,"normal",15,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pull Up (Assisted)",2,"",0,"normal",32,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pull Up (Assisted)",2,"",1,"normal",32,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Pull Up (Assisted)",2,"",2,"normal",32,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","EZ Bar Biceps Curl",0,"",0,"normal",15,15,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","EZ Bar Biceps Curl",0,"",1,"normal",15,15,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","EZ Bar Biceps Curl",0,"",2,"normal",15,12,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Triceps Dip (Assisted)",0,"",0,"normal",32,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Triceps Dip (Assisted)",0,"",1,"normal",27,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Triceps Dip (Assisted)",0,"",2,"normal",23,8,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Russian Twist (Weighted)",3,"",0,"normal",5,20,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Russian Twist (Weighted)",3,"",1,"normal",5,20,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Russian Twist (Weighted)",3,"",2,"normal",5,20,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Plank Pushup",3,"",0,"normal",,24,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Plank Pushup",3,"",1,"normal",,24,,,
"Day 2 - R2: Upper Body Strength + Core Stability","29 Jul 2025, 19:51","29 Jul 2025, 21:18","","Plank Pushup",3,"",2,"normal",,24,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Squat (Barbell)",,"",0,"normal",50,6,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Squat (Barbell)",,"",1,"normal",50,6,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Squat (Barbell)",,"",2,"normal",60,6,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Romanian Deadlift (Dumbbell)",,"",0,"normal",32,8,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Romanian Deadlift (Dumbbell)",,"",1,"normal",40,8,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Romanian Deadlift (Dumbbell)",,"",2,"normal",48,8,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Lunge (Dumbbell)",,"",0,"normal",8,16,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Lunge (Dumbbell)",,"",1,"normal",12,14,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Lunge (Dumbbell)",,"",2,"normal",12,12,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Standing Calf Raise (Machine)",,"",0,"normal",10,18,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Standing Calf Raise (Machine)",,"",1,"normal",10,18,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Standing Calf Raise (Machine)",,"",2,"normal",10,15,,,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Plank",,"",0,"normal",,,,60,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Plank",,"",1,"normal",,,,60,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Plank",,"",2,"normal",,,,60,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Side Plank",,"",0,"normal",,,,60,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Side Plank",,"",1,"normal",,,,60,
"Day 1 - R2: Lower Body Strength + Core Stability","28 Jul 2025, 21:43","28 Jul 2025, 22:56","","Side Plank",,"",2,"normal",,,,60,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dumbell Jump Squat",,"",0,"normal",16,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dumbell Jump Squat",,"",1,"normal",20,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dumbell Jump Squat",,"",2,"normal",20,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dumbell Jump Squat",,"",3,"normal",20,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Seated Medicine Ball Chest Throws (Wall or Partner)",0,"",0,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Seated Medicine Ball Chest Throws (Wall or Partner)",0,"",1,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Seated Medicine Ball Chest Throws (Wall or Partner)",0,"",2,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Seated Medicine Ball Chest Throws (Wall or Partner)",0,"",3,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Kneeling Ball Slams",0,"",0,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Kneeling Ball Slams",0,"",1,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Kneeling Ball Slams",0,"",2,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Kneeling Ball Slams",0,"",3,"normal",8,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Lateral Bounds (side-to-side power jumps)",,"",0,"normal",,12,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Lateral Bounds (side-to-side power jumps)",,"",1,"normal",,12,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Lateral Bounds (side-to-side power jumps)",,"",2,"normal",,12,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Depth Jump (from low box)",,"",0,"normal",,4,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Depth Jump (from low box)",,"",1,"normal",,4,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Depth Jump (from low box)",,"",2,"normal",,5,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dead Bug",1,"",0,"normal",,16,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dead Bug",1,"",1,"normal",,16,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Dead Bug",1,"",2,"normal",,16,,,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Side Plank",1,"With leg raise",0,"normal",,,,60,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Side Plank",1,"With leg raise",1,"normal",,,,60,
"Day 3: Power & Explosiveness","24 Jul 2025, 21:02","24 Jul 2025, 21:55","","Side Plank",1,"With leg raise",2,"normal",,,,60,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bench Press (Barbell)",,"Push explosively, control the lowering phase",0,"normal",40,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bench Press (Barbell)",,"Push explosively, control the lowering phase",1,"normal",45,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bench Press (Barbell)",,"Push explosively, control the lowering phase",2,"normal",47.5,8,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bent Over Row (Barbell)",,"Keep your back straight and squeeze shoulder blades",0,"normal",40,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bent Over Row (Barbell)",,"Keep your back straight and squeeze shoulder blades",1,"normal",45,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bent Over Row (Barbell)",,"Keep your back straight and squeeze shoulder blades",2,"normal",50,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bent Over Row (Barbell)",,"Keep your back straight and squeeze shoulder blades",3,"normal",50,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Overhead Press (Barbell)",,"Tighten your core, glutes engaged, press overhead with control",0,"normal",15,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Overhead Press (Barbell)",,"Tighten your core, glutes engaged, press overhead with control",1,"normal",20,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Overhead Press (Barbell)",,"Tighten your core, glutes engaged, press overhead with control",2,"normal",20,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Chest Dip (Assisted)",,"Engage your core and go deep, but safely — controlled descent",0,"normal",18,8,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Chest Dip (Assisted)",,"Engage your core and go deep, but safely — controlled descent",1,"normal",23,6,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Chest Dip (Assisted)",,"Engage your core and go deep, but safely — controlled descent",2,"normal",27,8,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Russian Twist (Bodyweight)",,"Controlled and tight — avoid momentum\n(1/2 reps a casa lado)",0,"normal",,40,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Russian Twist (Bodyweight)",,"Controlled and tight — avoid momentum\n(1/2 reps a casa lado)",1,"normal",,40,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Russian Twist (Bodyweight)",,"Controlled and tight — avoid momentum\n(1/2 reps a casa lado)",2,"normal",,40,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bicep Curl (Dumbbell)",0,"",0,"normal",12,12,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bicep Curl (Dumbbell)",0,"",1,"normal",16,12,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Bicep Curl (Dumbbell)",0,"",2,"normal",16,10,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Single Arm Tricep Extension (Dumbbell)",0,"",0,"normal",12,12,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Single Arm Tricep Extension (Dumbbell)",0,"",1,"normal",16,8,,,
"Day 2: Upper Body Strength + Core Stability","22 Jul 2025, 19:35","22 Jul 2025, 20:46","","Single Arm Tricep Extension (Dumbbell)",0,"",2,"normal",16,8,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Squat (Barbell)",,"",0,"normal",50,12,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Squat (Barbell)",,"",1,"normal",60,10,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Squat (Barbell)",,"",2,"normal",70,6,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Deadlift (Barbell)",,"",0,"normal",40,12,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Deadlift (Barbell)",,"",1,"normal",50,12,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Deadlift (Barbell)",,"",2,"normal",60,12,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Lunge (Dumbbell)",,"1/2 reps / cada pierna",0,"normal",8,18,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Lunge (Dumbbell)",,"1/2 reps / cada pierna",1,"normal",8,18,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Lunge (Dumbbell)",,"1/2 reps / cada pierna",2,"normal",8,16,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Standing Calf Raise (Machine)",,"40/30/30% - recto/int/ext",0,"normal",10,20,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Standing Calf Raise (Machine)",,"40/30/30% - recto/int/ext",1,"normal",10,20,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Standing Calf Raise (Machine)",,"40/30/30% - recto/int/ext",2,"normal",10,20,,,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Plank",,"",0,"normal",,,,60,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Plank",,"",1,"normal",,,,60,
"Day 1: Fuerza inferior + Estabilidad core","20 Jul 2025, 19:47","20 Jul 2025, 21:29","","Plank",,"",2,"normal",,,,60,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Chin Up (Assisted)",,"",0,"normal",32,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Chin Up (Assisted)",,"",1,"normal",32,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Chin Up (Assisted)",,"",2,"normal",32,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Bent Over Row (Barbell)",,"",0,"normal",40,12,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Bent Over Row (Barbell)",,"",1,"normal",50,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Bent Over Row (Barbell)",,"",2,"normal",50,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Bent Over Row (Barbell)",,"",3,"normal",50,9,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",32,12,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",39,12,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",45,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Cross Body Hammer Curl",,"",0,"normal",16,12,,,
